sku,websites,cost,price,msrp,special_price,special_from_date,special_to_date,tier_price,attribute_set_name,type_id
etrade9184,base,20.50,45.81,45.81,,,,,"File storage boxes or organizers",simple
etrade9185,base,20.50,45.81,45.81,,,,,"File storage boxes or organizers",simple
etrade9186,base,36.02,72.24,72.24,,,,,"File storage boxes or organizers",simple
etrade9187,base,16.10,32.82,32.82,,,,,"Step stool",simple
etrade9188,base,21.23,51.97,51.97,,,,,"Stretch wrap films",simple
etrade9189,base,2.14,4.15,4.15,,,,,"Addressing or mailing labels",simple
etrade9190,base,2.14,4.15,4.15,,,,,"Addressing or mailing labels",simple
etrade9191,base,10000,10000,10000,,,,,"Waste container lids",simple
etrade9192,base,10000,10000,10000,,,,,"Waste container lids",simple
etrade9193,base,10000,10000,10000,,,,,"Trolleys or accessories",simple
etrade9194,base,23.13,36.50,36.50,,,,,"Convection heaters",simple
etrade9195,base,51.05,82.01,82.01,,,,,"Waste containers or rigid liners",simple
etrade9196,base,7.32,15.14,15.14,,,,,"Metallic bins",simple
etrade9197,base,7.32,15.14,15.14,,,,,"Metallic bins",simple
etrade9198,base,71.81,130.01,130.01,,,,,"Janitor carts",simple
etrade9199,base,1.92,4.66,4.66,,,,,"Storage device trays or assemblies",simple
etrade9200,base,11.75,28.33,28.33,,,,,"Dust brushes or pans",simple
etrade9201,base,1.45,3.50,3.50,,,,,"Cleaning pails or buckets",simple
etrade9202,base,1.45,3.50,3.50,,,,,"Cleaning pails or buckets",simple
etrade9203,base,1.45,3.50,3.50,,,,,"Cleaning pails or buckets",simple
etrade9204,base,1.45,3.50,3.50,,,,,"Cleaning pails or buckets",simple
etrade9205,base,8.09,19.50,19.50,,,,,Brooms,simple
etrade9206,base,7.74,18.67,18.67,,,,,"Door mats",simple
etrade9207,base,9.45,22.83,22.83,,,,,"Door mats",simple
etrade9208,base,1.34,3.23,3.23,,,,,"Cleaning pails or buckets",simple
etrade9209,base,6.55,14.69,14.69,,,,,"Paper pads or notebooks",simple
etrade9210,base,4.27,11.54,11.54,,,,,"Paper pads or notebooks",simple
etrade9211,base,10000,10000,10000,,,,,"Paper pads or notebooks",simple
etrade9212,base,3.00,7.13,7.13,,,,,"Paper pads or notebooks",simple
etrade9213,base,2.02,7.13,7.13,,,,,"Paper pads or notebooks",simple
etrade9214,base,3.28,9.17,9.17,,,,,"Paper pads or notebooks",simple
etrade9215,base,2.98,9.17,9.17,,,,,"Paper pads or notebooks",simple
etrade9216,base,4.12,11.21,11.21,,,,,"Paper pads or notebooks",simple
etrade9217,base,3.74,11.21,11.21,,,,,"Paper pads or notebooks",simple
etrade9218,base,10.52,21.98,21.98,,,,,"Self adhesive note paper",simple
etrade9219,base,10.03,32.00,32.00,,,,,"Fire extinguishers",simple
etrade9220,base,8.38,19.23,19.23,,,,,"Self adhesive note paper",simple
etrade9221,base,12.07,25.23,25.23,,,,,"Self adhesive note paper",simple
etrade9222,base,10.37,46.17,46.17,,,,,"Fire extinguishers",simple
etrade9224,base,2.29,10.83,10.83,,,,,"Preassembled metal picture frames",simple
etrade9225,base,10000,10000,10000,,,,,"Clear acrylic mirrors or panels",simple
etrade9226,base,10000,10000,10000,,,,,"Clear acrylic mirrors or panels",simple
etrade9227,base,13.19,19.99,19.99,,,,,"Security guard services",simple
etrade9228,base,9.76,16.65,16.65,,,,,"Environmental monitoring",simple
etrade9229,base,3.87,9.44,9.44,,,,,"Paper pads or notebooks",simple
etrade9230,base,58.75,119.99,119.99,,,,,"Metallic bins",simple
etrade9231,base,44.15,75.23,75.23,,,,,"Fluorescent lamps",simple
etrade9232,base,10000,10000,10000,,,,,"Fluorescent lamps",simple
etrade9233,base,4.28,26.97,26.97,,,,,"Printer or copier paper",simple
etrade9234,base,9.69,82.53,82.53,,,,,"Printer or copier paper",simple
etrade9235,base,5.92,34.90,34.90,,,,,"Printer or copier paper",simple
etrade9236,base,10000,10000,10000,,,,,"Printer or copier paper",simple
etrade9237,base,10000,10000,10000,,,,,"Printer or copier paper",simple
etrade9238,base,10000,10000,10000,,,,,"Printer or copier paper",simple
etrade9239,base,10000,10000,10000,,,,,"Printer or copier paper",simple
etrade9240,base,10000,10000,10000,,,,,"Printer or copier paper",simple
etrade9241,base,10000,10000,10000,,,,,"Printer or copier paper",simple
etrade9242,base,1.64,4.17,4.17,,,,,"Safety signs",simple
etrade9243,base,1.64,4.17,4.17,,,,,"Safety signs",simple
etrade9244,base,1.64,4.17,4.17,,,,,"Safety signs",simple
etrade9245,base,1.64,4.17,4.17,,,,,"Safety signs",simple
etrade9246,base,1.64,4.17,4.17,,,,,"Safety signs",simple
etrade9247,base,1.81,4.67,4.67,,,,,"Safety signs",simple
etrade9248,base,1.84,4.66,4.66,,,,,"Safety signs",simple
etrade9249,base,0.94,3.09,3.09,,,,,"Safety signs",simple
etrade9250,base,0.94,3.09,3.09,,,,,"Safety signs",simple
etrade9251,base,10000,10000,10000,,,,,"Paper pads or notebooks",simple
etrade9252,base,10000,10000,10000,,,,,"Paper pads or notebooks",simple
etrade9253,base,10000,10000,10000,,,,,"Paper pads or notebooks",simple
etrade9254,base,10000,10000,10000,,,,,"Paper pads or notebooks",simple
etrade9255,base,10000,10000,10000,,,,,"Exercise books",simple
etrade9256,base,6.06,12.49,12.49,,,,,"Self adhesive labels",simple
etrade9257,base,6.06,12.49,12.49,,,,,"Self adhesive labels",simple
etrade9258,base,6.06,12.49,12.49,,,,,"Self adhesive labels",simple
etrade9259,base,6.06,12.49,12.49,,,,,"Self adhesive labels",simple
etrade9260,base,6.06,12.49,12.49,,,,,"Self adhesive labels",simple
etrade9261,base,6.06,12.49,12.49,,,,,"Removable labels",simple
etrade9262,base,6.06,12.49,12.49,,,,,"Removable labels",simple
etrade9263,base,6.06,12.49,12.49,,,,,"Removable labels",simple
etrade9264,base,10000,10000,10000,,,,,"Self adhesive labels",simple
etrade9265,base,6.06,12.49,12.49,,,,,"Carded packaging",simple
etrade9266,base,10000,10000,10000,,,,,"Bar code labels",simple
etrade9267,base,6.06,12.49,12.49,,,,,"Price tags",simple
etrade9268,base,6.06,12.49,12.49,,,,,"Bar code labels",simple
etrade9269,base,10000,10000,10000,,,,,"Removable labels",simple
etrade9270,base,10000,10000,10000,,,,,"Removable labels",simple
etrade9271,base,10000,10000,10000,,,,,"Self adhesive labels",simple
etrade9272,base,10000,10000,10000,,,,,"Self adhesive labels",simple
etrade9273,base,10000,10000,10000,,,,,"Self adhesive labels",simple
etrade9274,base,10000,10000,10000,,,,,"Printer or copier paper",simple
etrade9275,base,10000,10000,10000,,,,,"Printer or copier paper",simple
etrade9276,base,10000,10000,10000,,,,,"Business cards",simple
etrade9277,base,14.52,32.06,32.06,,,,,"Non adhesive labels",simple
etrade9278,base,3.77,7.74,7.74,,,,,"Tent cards",simple
etrade9279,base,6.22,12.83,12.83,,,,,"Tent cards",simple
etrade9280,base,6.22,12.83,12.83,,,,,"Tent cards",simple
etrade9281,base,10000,10000,10000,,,,,"Badges or badge holders",simple
etrade9282,base,10000,10000,10000,,,,,"Air conditioners",simple
etrade9283,base,10000,10000,10000,,,,,"Paper pads or notebooks",simple
etrade9284,base,10000,10000,10000,,,,,"Paper or eyelet punches",simple
etrade9285,base,1.12,2.50,2.50,,,,,Dividers,simple
etrade9286,base,1.63,4.21,4.21,,,,,Dividers,simple
etrade9287,base,1.57,4.86,4.86,,,,,"Tab indexes",simple
etrade9288,base,1.56,4.57,4.57,,,,,"Tab indexes",simple
etrade9289,base,3.92,10.00,10.00,,,,,"Self adhesive note paper",simple
etrade9290,base,2.66,5.94,5.94,,,,,"Tab indexes",simple
etrade9291,base,3.53,7.86,7.86,,,,,"Tab indexes",simple
etrade9292,base,0.77,1.73,1.73,,,,,Dividers,simple
etrade9293,base,2.18,4.85,4.85,,,,,Dividers,simple
etrade9294,base,0.77,2.02,2.02,,,,,Dividers,simple
etrade9295,base,2.74,6.03,6.03,,,,,"Tab indexes",simple
etrade9296,base,5.12,11.47,11.47,,,,,"Tab indexes",simple
etrade9297,base,5.38,13.28,13.28,,,,,"Self adhesive note paper",simple
etrade9298,base,3.14,7.00,7.00,,,,,"Self adhesive note paper",simple
etrade9299,base,1.25,2.70,2.70,,,,,Dividers,simple
etrade9300,base,1.43,4.49,4.49,,,,,Dividers,simple
etrade9301,base,2.14,4.85,4.85,,,,,"Tab indexes",simple
etrade9302,base,10000,10000,10000,,,,,"Self adhesive note paper",simple
etrade9303,base,1.10,2.43,2.43,,,,,"Tab indexes",simple
etrade9304,base,1.64,3.73,3.73,,,,,"Tab indexes",simple
etrade9305,base,1.92,4.28,4.28,,,,,"Tab indexes",simple
etrade9306,base,0.33,3.50,3.50,,,,,"Wooden pencils",simple
etrade9307,base,0.30,4.16,4.16,,,,,"Wooden pencils",simple
etrade9308,base,1.32,4.64,4.64,,,,,"Paper pads or notebooks",simple
etrade9309,base,2.92,54.13,54.13,,,,,"Badges or badge holders",simple
etrade9310,base,1.99,54.17,54.17,,,,,"Badges or badge holders",simple
etrade9311,base,2.10,44.99,44.99,,,,,"Badges or badge holders",simple
etrade9312,base,10000,10000,10000,,,,,"Paper pads or notebooks",simple
etrade9313,base,3.28,9.17,9.17,,,,,"Paper pads or notebooks",simple
etrade9314,base,5.82,30.66,30.66,,,,,Folders,simple
etrade9315,base,5.82,30.66,30.66,,,,,Folders,simple
etrade9316,base,5.82,30.66,30.66,,,,,Folders,simple
etrade9317,base,41.35,86.77,86.77,,,,,"Domestic microwave ovens",simple
etrade9318,base,5.82,30.66,30.66,,,,,Folders,simple
etrade9319,base,142.50,200.00,200.00,,,,,"Domestic refrigerators",simple
etrade9320,base,5.82,30.66,30.66,,,,,Folders,simple
etrade9322,base,19.03,34.86,34.86,,,,,"Alarm systems",simple
etrade9323,base,12.43,19.90,19.90,,,,,"Counterfeit bill detectors or supplies",simple
etrade9324,base,3.34,31.71,31.71,,,,,"Facsimile paper",simple
etrade9325,base,15.51,33.79,33.79,,,,,"Ink cartridges",simple
etrade9326,base,20.05,43.16,43.16,,,,,"Ink cartridges",simple
etrade9327,base,20.05,43.16,43.16,,,,,"Ink cartridges",simple
etrade9328,base,65.69,105.70,105.70,,,,,"Tea drinks",simple
etrade9329,base,1.86,3.20,3.20,,,,,"Tea bags",simple
etrade9330,base,20.05,43.16,43.16,,,,,"Ink cartridges",simple
etrade9331,base,10.58,16.70,16.70,,,,,"Tea bags",simple
etrade9332,base,3.66,5.28,5.28,,,,,Coffee,simple
etrade9333,base,72.90,137.14,137.14,,,,,Toner,simple
etrade9334,base,119.38,230.73,230.73,,,,,Toner,simple
etrade9335,base,50.07,85.50,85.50,,,,,Toner,simple
etrade9336,base,89.80,157.30,157.30,,,,,Toner,simple
etrade9337,base,12.91,20.73,20.73,,,,,"Shelf stable juice",simple
etrade9338,base,39.00,99.99,99.99,,,,,"Security guard services",simple
etrade9339,base,58.81,149.99,149.99,,,,,"Barrier tapes or chains",simple
etrade9340,base,58.81,149.99,149.99,,,,,"Barrier tapes or chains",simple
etrade9341,base,36.34,76.99,76.99,,,,,"Sign holders or stands",simple
etrade9342,base,10000,10000,10000,,,,,"Office machine trays or feeders",simple
etrade9343,base,36.34,76.99,76.99,,,,,"Sign holders or stands",simple
etrade9344,base,10000,10000,10000,,,,,"Modular reception office packages",simple
etrade9345,base,77.97,309.09,309.09,,,,,"Filing cabinets or accesories",simple
etrade9346,base,103.55,309.09,309.09,,,,,"Filing cabinets or accesories",simple
etrade9347,base,86.85,235.78,235.78,,,,,"Filing cabinets or accesories",simple
etrade9348,base,86.85,235.78,235.78,,,,,"Filing cabinets or accesories",simple
etrade9349,base,156.17,317.62,317.62,,,,,"Storage cabinets",simple
etrade9350,base,156.17,317.62,317.62,,,,,"Storage cabinets",simple
etrade9351,base,117.00,237.95,237.95,,,,,"Storage cabinets",simple
etrade9352,base,117.00,237.95,237.95,,,,,"Storage cabinets",simple
etrade9353,base,578.98,978.51,978.51,,,,,Safes,simple
etrade9354,base,752.96,1272.55,1272.55,,,,,Safes,simple
etrade9355,base,942.19,1592.35,1592.35,,,,,Safes,simple
etrade9356,base,8.57,16.60,16.60,,,,,"Double sided tape",simple
etrade9357,base,374.34,632.66,632.66,,,,,Safes,simple
etrade9358,base,323.81,547.27,547.27,,,,,Safes,simple
etrade9359,base,565.46,955.67,955.67,,,,,Safes,simple
etrade9360,base,664.56,1123.14,1123.14,,,,,Safes,simple
etrade9361,base,730.39,1234.39,1234.39,,,,,Safes,simple
etrade9362,base,8.70,13.12,13.12,,,,,"Tea bags",simple
etrade9363,base,10000,10000,10000,,,,,"Multimedia projectors",simple
etrade9364,base,10000,10000,10000,,,,,"Multimedia projectors",simple
etrade9365,base,10000,10000,10000,,,,,"Multimedia projectors",simple
etrade9366,base,10000,10000,10000,,,,,"Visual presenters",simple
etrade9367,base,1.07,3.12,3.12,,,,,"Trash bags",simple
etrade9368,base,2.53,7.32,7.32,,,,,"Trash bags",simple
etrade9369,base,2.64,7.64,7.64,,,,,"Trash bags",simple
etrade9370,base,78.23,155.39,155.39,,,,,"Paper shredding machines or accessories",simple
etrade9371,base,10000,10000,10000,,,,,"Inkjet fax machine",simple
etrade9372,base,10000,10000,10000,,,,,"Laser fax machine",simple
etrade9373,base,10000,10000,10000,,,,,"Paper shredding machines or accessories",simple
etrade9374,base,113.75,270.53,270.53,,,,,"Paper shredding machines or accessories",simple
etrade9375,base,10000,10000,10000,,,,,"Paper shredding machines or accessories",simple
etrade9376,base,139.48,320.58,320.58,,,,,"Paper shredding machines or accessories",simple
etrade9377,base,215.15,494.55,494.55,,,,,"Paper shredding machines or accessories",simple
etrade9378,base,211.83,486.95,486.95,,,,,"Paper shredding machines or accessories",simple
etrade9379,base,308.98,698.68,698.68,,,,,"Paper shredding machines or accessories",simple
etrade9380,base,423.67,973.91,973.91,,,,,"Paper shredding machines or accessories",simple
etrade9381,base,456.62,1049.65,1049.65,,,,,"Paper shredding machines or accessories",simple
etrade9382,base,517.83,1190.33,1190.33,,,,,"Paper shredding machines or accessories",simple
etrade9383,base,1083.12,2489.42,2489.42,,,,,"Paper shredding machines or accessories",simple
etrade9384,base,1183.88,2720.99,2720.99,,,,,"Paper shredding machines or accessories",simple
etrade9385,base,1812.63,3246.35,3246.35,,,,,"Paper shredding machines or accessories",simple
etrade9386,base,1963.69,3516.88,3516.88,,,,,"Paper shredding machines or accessories",simple
etrade9387,base,38.23,76.11,76.11,,,,,"Non metallic bins",simple
etrade9388,base,42.10,83.67,83.67,,,,,"Non metallic bins",simple
etrade9389,base,52.07,97.74,97.74,,,,,"Non metallic bins",simple
etrade9390,base,1.41,26.22,26.22,,,,,"Rollerball pens",simple
etrade9391,base,1.41,26.22,26.22,,,,,"Rollerball pens",simple
etrade9392,base,1.48,26.22,26.22,,,,,"Rollerball pens",simple
etrade9393,base,2.40,37.51,37.51,,,,,"Rollerball pens",simple
etrade9394,base,2.45,37.51,37.51,,,,,"Rollerball pens",simple
etrade9395,base,2.40,37.51,37.51,,,,,"Rollerball pens",simple
etrade9396,base,4.72,38.71,38.71,,,,,"Paper pads or notebooks",simple
etrade9397,base,3.87,33.69,33.69,,,,,"Paper pads or notebooks",simple
etrade9398,base,116.88,172.97,172.97,,,,,"Label making machines",simple
etrade9399,base,17.62,26.07,26.07,,,,,"Label making machines",simple
etrade9400,base,10000,10000,10000,,,,,"Scientific calculator",simple
etrade9401,base,3.64,5.58,5.58,,,,,"Scientific calculator",simple
etrade9402,base,10000,10000,10000,,,,,"Cash registers",simple
etrade9403,base,10000,10000,10000,,,,,"Cash registers",simple
etrade9404,base,193.13,293.61,293.61,,,,,"Cash registers",simple
etrade9405,base,5.40,13.99,13.99,,,,,"Power adapters or inverters",simple
etrade9406,base,12.77,29.99,29.99,,,,,"Battery chargers",simple
etrade9407,base,4.45,23.29,23.29,,,,,Folders,simple
etrade9408,base,4.45,23.29,23.29,,,,,Folders,simple
etrade9409,base,4.45,23.29,23.29,,,,,Folders,simple
etrade9410,base,4.45,23.29,23.29,,,,,Folders,simple
etrade9411,base,133.39,144.99,144.99,,,,,"Phone headsets",simple
etrade9412,base,10000,10000,10000,,,,,"Phone headsets",simple
etrade9413,base,4.45,23.29,23.29,,,,,Folders,simple
etrade9414,base,5.24,23.29,23.29,,,,,Folders,simple
etrade9415,base,10000,10000,10000,,,,,"Phone headsets",simple
etrade9416,base,190.62,261.50,261.50,,,,,"Phone headsets",simple
etrade9417,base,9.74,64.76,64.76,,,,,"Bulletin boards or accessories",simple
etrade9418,base,9.74,64.76,64.76,,,,,"Bulletin boards or accessories",simple
etrade9419,base,16.00,98.68,98.68,,,,,"Bulletin boards or accessories",simple
etrade9420,base,10000,10000,10000,,,,,"Speaker phone",simple
etrade9421,base,16.00,98.68,98.68,,,,,"Bulletin boards or accessories",simple
etrade9422,base,10000,10000,10000,,,,,"Equipment cases",simple
etrade9423,base,16.00,98.68,98.68,,,,,"Bulletin boards or accessories",simple
etrade9424,base,64.41,200.02,200.02,,,,,"Bulletin boards or accessories",simple
etrade9425,base,44.43,200.02,200.02,,,,,"Bulletin boards or accessories",simple
etrade9426,base,44.43,200.02,200.02,,,,,"Bulletin boards or accessories",simple
etrade9427,base,8.24,55.04,55.04,,,,,"Display board",simple
etrade9428,base,1.26,11.11,11.11,,,,,Rulers,simple
etrade9429,base,9.01,114.60,114.60,,,,,"Printer or copier paper",simple
etrade9430,base,2.54,25.26,25.26,,,,,"Printer or copier paper",simple
etrade9431,base,202.07,407.44,407.44,,,,,Toner,simple
etrade9432,base,2.20,27.97,27.97,,,,,"Felt pen",simple
etrade9433,base,2.20,27.97,27.97,,,,,"Felt pen",simple
etrade9434,base,2.20,27.97,27.97,,,,,"Felt pen",simple
etrade9435,base,0.60,8.04,8.04,,,,,"Self adhesive note paper",simple
etrade9436,base,0.43,8.04,8.04,,,,,"Self adhesive note paper",simple
etrade9437,base,6.49,38.69,38.69,,,,,"Laminator pouches",simple
etrade9438,base,27.78,117.37,117.37,,,,,"Laminator pouches",simple
etrade9439,base,13.90,36.35,36.35,,,,,"Laminator pouches",simple
etrade9440,base,16.14,43.61,43.61,,,,,"Laminator pouches",simple
etrade9441,base,18.95,37.25,37.25,,,,,"Emergency medical services first aid kit cases or bags or accessories",simple
etrade9442,base,11.90,29.95,29.95,,,,,"Emergency medical services first aid kit cases or bags or accessories",simple
etrade9443,base,13.23,46.78,46.78,,,,,"Desk fixtures",simple
etrade9444,base,6.17,17.67,17.67,,,,,"Calculator or cash register paper",simple
etrade9445,base,12.13,36.70,36.70,,,,,"Report covers",simple
etrade9446,base,7.87,28.86,28.86,,,,,"Binding covers",simple
etrade9447,base,8.67,28.86,28.86,,,,,"Binding covers",simple
etrade9448,base,7.87,28.86,28.86,,,,,"Binding covers",simple
etrade9449,base,8.67,28.86,28.86,,,,,"Binding covers",simple
etrade9450,base,5.32,8.69,8.69,,,,,Padlocks,simple
etrade9451,base,4.64,9.80,9.80,,,,,"Alarm systems",simple
etrade9452,base,8.55,17.75,17.75,,,,,"Key tags",simple
etrade9453,base,1.54,2.42,2.42,,,,,"Skin care products",simple
etrade9454,base,3.53,9.99,9.99,,,,,"Soap dispenser",simple
etrade9455,base,3.88,6.12,6.12,,,,,"Skin care products",simple
etrade9456,base,97.72,198.65,198.65,,,,,Toner,simple
etrade9457,base,10000,10000,10000,,,,,"General tool kits",simple
etrade9458,base,49.09,79.33,79.33,,,,,"Ear plugs",simple
etrade9459,base,5.69,44.08,44.08,,,,,"Personnel forms or personnel books",simple
etrade9460,base,9.09,40.76,40.76,,,,,"Sales forms or sales books",simple
etrade9461,base,9.09,40.76,40.76,,,,,"Sales forms or sales books",simple
etrade9462,base,3.19,6.06,6.06,,,,,"Desktop calculator",simple
etrade9463,base,10000,10000,10000,,,,,"Monitor arms and stands",simple
etrade9464,base,10000,10000,10000,,,,,Stands,simple
etrade9465,base,8.10,20.83,20.83,,,,,"Mouse pads",simple
etrade9466,base,12.55,30.34,30.34,,,,,"Mouse pads",simple
etrade9467,base,48.84,106.40,106.40,,,,,"Foot rests",simple
etrade9468,base,23.09,88.92,88.92,,,,,"Binding covers",simple
etrade9469,base,5.59,12.39,12.39,,,,,"Computer mouse or trackballs",simple
etrade9470,base,9.29,20.61,20.61,,,,,"Computer mouse or trackballs",simple
etrade9471,base,10000,10000,10000,,,,,"Computer mouse or trackballs",simple
etrade9472,base,39.17,81.61,81.61,,,,,"Computer mouse or trackballs",simple
etrade9473,base,61.42,123.73,123.73,,,,,"Visual presenters",simple
etrade9474,base,17.27,26.23,26.23,,,,,"Cable locks",simple
etrade9475,base,28.41,43.04,43.04,,,,,"Cable locks",simple
etrade9476,base,42.19,86.94,86.94,,,,,"Cable locks",simple
etrade9477,base,10000,10000,10000,,,,,"Cable locks",simple
etrade9478,base,54.96,113.25,113.25,,,,,"Security chains or accessories",simple
etrade9479,base,14.55,31.44,31.44,,,,,"Cable protectors",simple
etrade9480,base,10000,10000,10000,,,,,"Appointment books or refills",simple
etrade9481,base,35.16,93.90,93.90,,,,,"Ring binder",simple
etrade9482,base,34.40,93.90,93.90,,,,,Binders,simple
etrade9483,base,10000,10000,10000,,,,,"Ring binder",simple
etrade9484,base,25.62,99.30,99.30,,,,,"Ring binder",simple
etrade9485,base,27.41,99.30,99.30,,,,,Binders,simple
etrade9486,base,31.42,60.27,60.27,,,,,"Monitor arms and stands",simple
etrade9487,base,10000,10000,10000,,,,,"Personal organizers",simple
etrade9488,base,18.74,55.89,55.89,,,,,"Ring binder",simple
etrade9489,base,18.74,55.89,55.89,,,,,"Ring binder",simple
etrade9490,base,18.74,55.89,55.89,,,,,"Ring binder",simple
etrade9491,base,18.74,55.89,55.89,,,,,"Ring binder",simple
etrade9492,base,110.58,275.45,275.45,,,,,"Bulletin boards or accessories",simple
etrade9493,base,4.77,11.30,11.30,,,,,"Cleaning solutions for office equipment",simple
etrade9494,base,8.25,19.32,19.32,,,,,"Rollerball pens",simple
etrade9495,base,8.25,19.32,19.32,,,,,"Rollerball pens",simple
etrade9496,base,8.25,19.32,19.32,,,,,"Rollerball pens",simple
etrade9497,base,8.22,20.28,20.28,,,,,"Ball point pens",simple
etrade9498,base,8.22,20.28,20.28,,,,,"Ball point pens",simple
etrade9499,base,7.52,11.22,11.22,,,,,"Compact disks CDs",simple
etrade9500,base,35.57,67.55,67.55,,,,,"Lever arch file",simple
etrade9501,base,22.70,40.80,40.80,,,,,"Tab indexes",simple
