sku,category_ids
etrade285,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Refill Leads|0.7mm"
etrade286,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Erasers|Unspecified"
etrade287,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Pencils (Wood Case)|Black Lead"
etrade288,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Pencils (Wood Case)|Black Lead"
etrade289,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Pencils (Wood Case)|Black Lead"
etrade290,"rt - office supplies|Facilities|Office Environment|Literature Holders|A3"
etrade291,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade292,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade293,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade294,"rt - office supplies|Facilities|Office Environment|Literature Holders|A5"
etrade295,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade296,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade297,"rt - office supplies|Facilities|Office Environment|Literature Holders|A5"
etrade298,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade299,"rt - office supplies|Facilities|Office Environment|Literature Holders|A5"
etrade300,"rt - office supplies|Facilities|Office Environment|Literature Holders|Other"
etrade301,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade302,"rt - office supplies|Facilities|Office Environment|Literature Holders|1/3 A4"
etrade303,"rt - office supplies|Office Supplies|Arts & Crafts|Crayons Chalk & Charcoal|Crayon"
etrade304,"rt - office supplies|Office Supplies|Arts & Crafts|Crayons Chalk & Charcoal|Crayon"
etrade305,"rt - office supplies|Facilities|Office Environment|Literature Holders|1/3 A4"
etrade306,"rt - office supplies|Facilities|Office Environment|Literature Holders|A5"
etrade307,"rt - office supplies|Office Supplies|Arts & Crafts|Crayons Chalk & Charcoal|Crayon"
etrade308,"rt - office supplies|Office Supplies|Arts & Crafts|Crayons Chalk & Charcoal|Crayon"
etrade309,"rt - office supplies|Office Supplies|Arts & Crafts|Crayons Chalk & Charcoal|Crayon"
etrade310,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade311,"rt - office supplies|Facilities|Office Environment|Literature Holders|Other"
etrade312,"rt - office supplies|Facilities|Office Environment|Literature Holders|1/3 A4"
etrade313,"rt - office supplies|Facilities|Office Environment|Literature Holders|A5"
etrade314,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade315,"rt - office supplies|Facilities|Office Environment|Literature Holders|1/3 A4"
etrade316,"rt - office supplies|Facilities|Office Environment|Literature Holders|A5"
etrade317,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade318,"rt - office supplies|Facilities|Office Environment|Literature Holders|Other"
etrade319,"rt - office supplies|Facilities|Office Environment|Literature Holders|A4"
etrade320,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Mechanical Pencils|0.5mm"
etrade321,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Erasers|Unspecified"
etrade322,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Dividers/Indexes/Tabs|Indexes"
etrade323,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Presentation Folders|A4"
etrade324,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Presentation Folders|A4"
etrade325,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade326,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade327,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade328,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade329,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade330,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade331,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade332,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Lever Arch Files|A4 Size"
etrade333,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Lever Arch Files|A4 Size"
etrade334,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Lever Arch Files|A4 Size"
etrade335,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Lever Arch Files|A4 Size"
etrade336,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Plastic Folders|A3"
etrade337,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Manilla Folders & Files|Folders"
etrade338,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Dry Markers|Blue"
etrade339,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Dry Markers|Black"
etrade340,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Dry Markers|Red"
etrade341,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Dry Markers|Assorted"
etrade342,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Dry Markers|Black"
etrade343,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Dry Markers|Red"
etrade344,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Dry Markers|Green"
etrade345,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Index & Supplies|Card Index Storage"
etrade346,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Index & Supplies|Card Index Storage"
etrade347,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Index & Supplies|Record Cards"
etrade348,"rt - office supplies|Office Supplies|Arts & Crafts|Drawing Aids|Stencils/Transfers"
etrade349,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Permanent Markers|Bullet Tip"
etrade350,"rt - office supplies|Office Supplies|Files  Pockets  Binders|File Accessories|File/Strips/Labels/Tags/Tabs"
etrade351,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade352,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Holders|Passport/Credit Card"
etrade353,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Holders|Passport/Credit Card"
etrade354,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Holders|A Sizes"
etrade355,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Holders|A Sizes"
etrade356,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Holders|A Sizes"
etrade357,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade358,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Holders|A Sizes"
etrade359,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Plastic Folders|A4"
etrade360,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade361,"rt - office supplies|Facilities|Janitorial|Sanitary Refills|Towel"
etrade362,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Plastic Pockets|A4"
etrade363,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Plastic Pockets|A4"
etrade364,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Plastic Pockets|Other Sizes"
etrade365,"rt - office supplies|Facilities|Janitorial|Cleaning Products|Kitchen/Washroom Cleaning"
etrade366,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Cloths etc"
etrade367,"rt - office supplies|Facilities|Janitorial|Cleaning Products|Kitchen/Washroom Cleaning"
etrade368,"rt - office supplies|Facilities|Janitorial|Cleaning Products|Kitchen/Washroom Cleaning"
etrade369,"rt - office supplies|Postal Supplies|Envelopes|Padded Bags & Padded Envelopes|Bubble"
etrade370,"rt - office supplies|Postal Supplies|Envelopes|Padded Bags & Padded Envelopes|Bubble"
etrade371,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Erasers|Unspecified"
etrade372,"rt - office supplies|Facilities|Janitorial|Rubbish Bins|Bins"
etrade373,"rt - office supplies|Facilities|Janitorial|Rubbish Bins|Bins"
etrade374,"rt - office supplies|Facilities|Janitorial|Rubbish Bins|Bins"
etrade375,"rt - office supplies|Facilities|Janitorial|Rubbish Bins|Bins"
etrade376,"rt - office supplies|Facilities|Janitorial|Rubbish Bins|Bins"
etrade377,"rt - office supplies|Office Supplies|Adhesives & Tapes|Glue Products|Tack"
etrade378,"rt - office supplies|Office Supplies|Adhesives & Tapes|Glue Products|Glue Sticks"
etrade379,"rt - office supplies|Office Supplies|Adhesives & Tapes|Glue Products|Glue Sticks"
etrade380,"rt - office supplies|Office Supplies|Adhesives & Tapes|Glue Products|Glue Sticks"
etrade381,"rt - office supplies|Office Supplies|Adhesives & Tapes|Packing Tape|36/50mm"
etrade382,"rt - office supplies|Office Supplies|Adhesives & Tapes|Glue Products|Tack"
etrade383,"rt - office supplies|Office Supplies|Adhesives & Tapes|Double Sided|12/15mm"
etrade384,"rt - office supplies|Office Supplies|Adhesives & Tapes|Double Sided|24/25mm"
etrade385,"rt - office supplies|Office Supplies|Adhesives & Tapes|Double Sided|38+mm"
etrade386,"rt - office supplies|Office Supplies|Adhesives & Tapes|Double Sided|12/15mm"
etrade387,"rt - office supplies|Office Supplies|Adhesives & Tapes|Invisible Tape|18/19mm"
etrade388,"rt - office supplies|Office Supplies|Adhesives & Tapes|Invisible Tape|12/15mm"
etrade389,"rt - office supplies|Office Supplies|Adhesives & Tapes|Invisible Tape|18/19mm"
etrade390,"rt - office supplies|Office Supplies|Adhesives & Tapes|Invisible Tape|24/25mm"
etrade391,"rt - office supplies|Postal Supplies|Books, Pads & Albums|Repositional Notes|Yellow Standard Sizes"
etrade392,"rt - office supplies|Postal Supplies|Books, Pads & Albums|Repositional Notes|Yellow Standard Sizes"
etrade393,"rt - office supplies|Postal Supplies|Books, Pads & Albums|Repositional Notes|Yellow Standard Sizes"
etrade394,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Correction Media|Correction Tape"
etrade395,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Correction Media|Correction Tape"
etrade396,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Correction Media|Correction Tape"
etrade397,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Letter Tray"
etrade398,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Letter Tray"
etrade399,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Letter Tray"
etrade400,"rt - office supplies|Office Supplies|Desktop Accessories|Book Racks / Mag Files|Magazine Files"
etrade401,"rt - office supplies|Postal Supplies|Labels|Continuous Labels|1 Across"
etrade402,"rt - office supplies|Postal Supplies|Labels|Copier Labels|White A4 Sheet"
etrade403,"rt - office supplies|Postal Supplies|Labels|Copier Labels|White A4 Sheet"
etrade404,"rt - office supplies|Postal Supplies|Labels|Copier Labels|White A4 Sheet"
etrade405,"rt - office supplies|Postal Supplies|Labels|Franking Labels|Unspecified"
etrade406,"rt - office supplies|Postal Supplies|Labels|Continuous Labels|1 Across"
etrade407,"rt - office supplies|Postal Supplies|Labels|Continuous Labels|2 Across"
etrade408,"rt - office supplies|Postal Supplies|Labels|Continuous Labels|3 Across"
etrade409,"rt - office supplies|Postal Supplies|Labels|Continuous Labels|1 Across"
etrade410,"rt - office supplies|Postal Supplies|Labels|Continuous Labels|3 Across"
etrade411,"rt - office supplies|Postal Supplies|Labels|Continuous Labels|3 Across"
etrade412,"rt - office supplies|Office Supplies|Legal & Personnel Supplies|Legal Sundries|Tape & Braid"
etrade413,"rt - office supplies|Office Supplies|Legal & Personnel Supplies|Legal Sundries|Tape & Braid"
etrade414,"rt - office supplies|Office Supplies|Legal & Personnel Supplies|Legal Sundries|Tape & Braid"
etrade415,"rt - office supplies|Paper|Photo Paper|A4"
etrade416,"rt - office supplies|Paper|Photo Paper|Other Sizes"
etrade417,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Thermal Ribbons|Unspecified"
etrade418,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Thermal Ribbons|Unspecified"
etrade419,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade420,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade421,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade422,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Display Books|21-30 Pockets"
etrade423,"rt - office supplies|Office Supplies|Desktop Accessories|Tape Dispenser|Unspecified"
etrade424,"rt - office supplies|Office Supplies|Desktop Accessories|Telephone Indexes|A5"
etrade425,"rt - office supplies|Office Supplies|Desktop Accessories|Telephone Indexes|A5"
etrade426,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Presentation Ring Binders|Other Sizes"
etrade427,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Presentation Ring Binders|25mm"
etrade428,"rt - office supplies|Business Machines|Office Machine Supplies|Tally Rolls|44-56mm"
etrade429,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Lift Off Tapes|Unspecified"
etrade430,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Vehicle Equipment/Supplies|Unspecified"
etrade431,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Cloths etc"
etrade432,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Vehicle Equipment/Supplies|Unspecified"
etrade433,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Vehicle Equipment/Supplies|Unspecified"
etrade434,"rt - office supplies|Facilities|Safety & Security|I D Badges|Holders"
etrade435,"rt - office supplies|Facilities|Safety & Security|I D Badges|Others"
etrade436,"rt - office supplies|Facilities|Safety & Security|I D Badges|Others"
etrade437,"rt - office supplies|Facilities|Safety & Security|I D Badges|Kits"
etrade438,"rt - office supplies|Facilities|Safety & Security|I D Badges|Kits"
etrade439,"rt - office supplies|Facilities|Safety & Security|I D Badges|Kits"
etrade440,"rt - office supplies|Facilities|Safety & Security|CCTV/Alarms/Detectors|Alarms"
etrade441,"rt - office supplies|Business Machines|Office Machine Supplies|Telex Rolls|Unspecified"
etrade442,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Postal Scales|Unspecified"
etrade443,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Packing Materials|Paper"
etrade444,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Packing Materials|Paper"
etrade445,"rt - office supplies|Office Supplies|Desktop Accessories|Pins/Clips/Fasteners|Clips"
etrade447,"rt - office supplies|Office Supplies|Desktop Accessories|Pins/Clips/Fasteners|Clips"
etrade449,"rt - office supplies|Office Supplies|Desktop Accessories|Pins/Clips/Fasteners|Clips"
etrade450,"rt - office supplies|Office Supplies|Adhesives & Tapes|Glue Products|Fixers/Dots"
etrade451,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Packing Materials|Paper"
etrade452,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Expanding Files|1-31 Pocket"
etrade453,"rt - office supplies|Presentation|Presentation Equipment|Flipchart Easels|Unspecified"
etrade454,"rt - office supplies|Office Supplies|Desktop Accessories|Perforators|2Hole"
etrade455,"rt - office supplies|Facilities|Office Environment|Recycling Containers|Unspecified"
etrade456,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Dividers/Indexes/Tabs|Dividers"
etrade457,"rt - office supplies|Office Supplies|Adhesives & Tapes|Adhesives|Spray Mount"
etrade458,"rt - office supplies|Office Supplies|Adhesives & Tapes|Adhesives|Spray Adhesive"
etrade459,"rt - office supplies|Office Supplies|Adhesives & Tapes|Adhesives|Spray Adhesive"
etrade460,"rt - office supplies|Office Supplies|Adhesives & Tapes|Adhesives|Spray Mount"
etrade461,"rt - office supplies|Office Supplies|Desktop Accessories|Desk Tidies|Organiser"
etrade462,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Letter Tray"
etrade463,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Letter Tray"
etrade464,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Mailroom & Warehouse Furniture|Sorters"
etrade465,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Mailroom & Warehouse Furniture|Sorters"
etrade466,"rt - office supplies|Postal Supplies|Books, Pads & Albums|Repositional Notes|Colour Standard Sizes"
etrade467,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Archive Filing|Box"
etrade468,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Archive Filing|File"
etrade469,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|MultiColour"
etrade470,"rt - office supplies|Office Supplies|Desktop Accessories|Staplers/Removers|Desktop Staplers"
etrade471,"rt - office supplies|Office Supplies|Arts & Crafts|Knives|Disposable"
